Entry	Entry Name
K7ELE9	K7ELE9_HUMAN
K7ELF0	K7ELF0_HUMAN
K7ELF3	K7ELF3_HUMAN
K7ELF5	K7ELF5_HUMAN
K7ELF6	K7ELF6_HUMAN
K7ELG0	K7ELG0_HUMAN
K7ELG1	K7ELG1_HUMAN
K7ELG4	K7ELG4_HUMAN
K7ELG8	K7ELG8_HUMAN
K7ELG9	K7ELG9_HUMAN
K7ELH0	K7ELH0_HUMAN
K7ELH1	K7ELH1_HUMAN
K7ELH3	K7ELH3_HUMAN
K7ELH5	K7ELH5_HUMAN
K7ELH6	K7ELH6_HUMAN
K7ELH7	K7ELH7_HUMAN
K7ELI0	K7ELI0_HUMAN
K7ELI1	K7ELI1_HUMAN
K7ELI5	K7ELI5_HUMAN
K7ELI8	K7ELI8_HUMAN
K7ELI9	K7ELI9_HUMAN
K7ELJ2	K7ELJ2_HUMAN
K7ELJ4	K7ELJ4_HUMAN
K7ELJ5	K7ELJ5_HUMAN
K7ELJ6	K7ELJ6_HUMAN
K7ELJ7	K7ELJ7_HUMAN
K7ELJ8	K7ELJ8_HUMAN
K7ELK1	K7ELK1_HUMAN
K7ELK3	K7ELK3_HUMAN
K7ELK5	K7ELK5_HUMAN
K7ELK8	K7ELK8_HUMAN
K7ELK9	K7ELK9_HUMAN
K7ELL0	K7ELL0_HUMAN
K7ELL2	K7ELL2_HUMAN
K7ELL3	K7ELL3_HUMAN
K7ELL4	K7ELL4_HUMAN
K7ELL5	K7ELL5_HUMAN
K7ELL6	K7ELL6_HUMAN
K7ELL8	K7ELL8_HUMAN
K7ELL9	K7ELL9_HUMAN
K7ELM0	K7ELM0_HUMAN
K7ELM1	K7ELM1_HUMAN
K7ELM2	K7ELM2_HUMAN
K7ELM3	K7ELM3_HUMAN
K7ELM4	K7ELM4_HUMAN
K7ELM5	K7ELM5_HUMAN
K7ELM8	K7ELM8_HUMAN
K7ELN1	K7ELN1_HUMAN
K7ELN2	K7ELN2_HUMAN
K7ELN6	K7ELN6_HUMAN
K7ELP0	K7ELP0_HUMAN
K7ELP1	K7ELP1_HUMAN
K7ELP2	K7ELP2_HUMAN
K7ELP3	K7ELP3_HUMAN
K7ELP4	K7ELP4_HUMAN
K7ELP6	K7ELP6_HUMAN
K7ELP8	K7ELP8_HUMAN
K7ELP9	K7ELP9_HUMAN
K7ELQ2	K7ELQ2_HUMAN
K7ELQ3	K7ELQ3_HUMAN
K7ELQ5	K7ELQ5_HUMAN
K7ELQ6	K7ELQ6_HUMAN
K7ELQ7	K7ELQ7_HUMAN
K7ELQ8	K7ELQ8_HUMAN
K7ELQ9	K7ELQ9_HUMAN
K7ELR0	K7ELR0_HUMAN
K7ELR2	K7ELR2_HUMAN
K7ELR3	K7ELR3_HUMAN
K7ELR5	K7ELR5_HUMAN
K7ELR6	K7ELR6_HUMAN
K7ELR7	K7ELR7_HUMAN
K7ELR8	K7ELR8_HUMAN
K7ELS0	K7ELS0_HUMAN
K7ELS1	K7ELS1_HUMAN
K7ELS3	K7ELS3_HUMAN
K7ELS8	K7ELS8_HUMAN
K7ELS9	K7ELS9_HUMAN
K7ELT0	K7ELT0_HUMAN
K7ELT1	K7ELT1_HUMAN
K7ELT3	K7ELT3_HUMAN
K7ELT4	K7ELT4_HUMAN
K7ELT7	K7ELT7_HUMAN
K7ELT8	K7ELT8_HUMAN
K7ELU0	K7ELU0_HUMAN
K7ELU3	K7ELU3_HUMAN
K7ELU5	K7ELU5_HUMAN
K7ELU6	K7ELU6_HUMAN
K7ELU7	K7ELU7_HUMAN
K7ELU8	K7ELU8_HUMAN
K7ELU9	K7ELU9_HUMAN
K7ELV0	K7ELV0_HUMAN
K7ELV3	K7ELV3_HUMAN
K7ELV4	K7ELV4_HUMAN
K7ELV7	K7ELV7_HUMAN
K7ELV8	K7ELV8_HUMAN
K7ELV9	K7ELV9_HUMAN
K7ELW1	K7ELW1_HUMAN
K7ELW4	K7ELW4_HUMAN
K7ELW5	K7ELW5_HUMAN
K7ELW9	K7ELW9_HUMAN
K7ELX0	K7ELX0_HUMAN
K7ELX1	K7ELX1_HUMAN
K7ELX2	K7ELX2_HUMAN
K7ELX3	K7ELX3_HUMAN
K7ELX5	K7ELX5_HUMAN
K7ELX6	K7ELX6_HUMAN
K7ELX8	K7ELX8_HUMAN
K7ELX9	K7ELX9_HUMAN
K7ELY0	K7ELY0_HUMAN
K7ELY1	K7ELY1_HUMAN
K7ELY2	K7ELY2_HUMAN
K7ELY4	K7ELY4_HUMAN
K7ELY5	K7ELY5_HUMAN
K7ELY6	K7ELY6_HUMAN
K7ELY9	K7ELY9_HUMAN
K7ELZ1	K7ELZ1_HUMAN
K7ELZ2	K7ELZ2_HUMAN
K7ELZ3	K7ELZ3_HUMAN
K7ELZ7	K7ELZ7_HUMAN
K7ELZ8	K7ELZ8_HUMAN
K7ELZ9	K7ELZ9_HUMAN
K7EM01	K7EM01_HUMAN
K7EM02	K7EM02_HUMAN
K7EM04	K7EM04_HUMAN
K7EM06	K7EM06_HUMAN
K7EM07	K7EM07_HUMAN
K7EM08	K7EM08_HUMAN
K7EM11	K7EM11_HUMAN
K7EM14	K7EM14_HUMAN
K7EM15	K7EM15_HUMAN
K7EM16	K7EM16_HUMAN
K7EM18	K7EM18_HUMAN
K7EM19	K7EM19_HUMAN
K7EM20	K7EM20_HUMAN
K7EM21	K7EM21_HUMAN
K7EM25	K7EM25_HUMAN
K7EM28	K7EM28_HUMAN
K7EM30	K7EM30_HUMAN
K7EM31	K7EM31_HUMAN
K7EM34	K7EM34_HUMAN
K7EM37	K7EM37_HUMAN
K7EM38	K7EM38_HUMAN
K7EM39	K7EM39_HUMAN
K7EM41	K7EM41_HUMAN
K7EM42	K7EM42_HUMAN
K7EM44	K7EM44_HUMAN
K7EM46	K7EM46_HUMAN
K7EM47	K7EM47_HUMAN
K7EM48	K7EM48_HUMAN
K7EM50	K7EM50_HUMAN
K7EM51	K7EM51_HUMAN
K7EM52	K7EM52_HUMAN
K7EM53	K7EM53_HUMAN
K7EM55	K7EM55_HUMAN
K7EM57	K7EM57_HUMAN
K7EM61	K7EM61_HUMAN
K7EM63	K7EM63_HUMAN
K7EM64	K7EM64_HUMAN
K7EM66	K7EM66_HUMAN
K7EM67	K7EM67_HUMAN
K7EM70	K7EM70_HUMAN
K7EM71	K7EM71_HUMAN
K7EM72	K7EM72_HUMAN
K7EM73	K7EM73_HUMAN
K7EM74	K7EM74_HUMAN
K7EM75	K7EM75_HUMAN
K7EM76	K7EM76_HUMAN
K7EM78	K7EM78_HUMAN
K7EM79	K7EM79_HUMAN
K7EM80	K7EM80_HUMAN
K7EM82	K7EM82_HUMAN
K7EM84	K7EM84_HUMAN
K7EM86	K7EM86_HUMAN
K7EM87	K7EM87_HUMAN
K7EM88	K7EM88_HUMAN
K7EM89	K7EM89_HUMAN
K7EM92	K7EM92_HUMAN
K7EM93	K7EM93_HUMAN
K7EM95	K7EM95_HUMAN
K7EM96	K7EM96_HUMAN
K7EM97	K7EM97_HUMAN
K7EM98	K7EM98_HUMAN
K7EM99	K7EM99_HUMAN
K7EMA1	K7EMA1_HUMAN
K7EMA2	K7EMA2_HUMAN
K7EMA3	K7EMA3_HUMAN
K7EMA6	K7EMA6_HUMAN
K7EMA7	K7EMA7_HUMAN
K7EMA9	K7EMA9_HUMAN
K7EMB0	K7EMB0_HUMAN
K7EMB1	K7EMB1_HUMAN
K7EMB2	K7EMB2_HUMAN
K7EMB4	K7EMB4_HUMAN
K7EMB7	K7EMB7_HUMAN
K7EMB8	K7EMB8_HUMAN
K7EMC0	K7EMC0_HUMAN
K7EMC4	K7EMC4_HUMAN
K7EMC6	K7EMC6_HUMAN
K7EMD0	K7EMD0_HUMAN
K7EMD1	K7EMD1_HUMAN
K7EMD2	K7EMD2_HUMAN
K7EMD5	K7EMD5_HUMAN
K7EMD8	K7EMD8_HUMAN
K7EMD9	K7EMD9_HUMAN
K7EME0	K7EME0_HUMAN
K7EME3	K7EME3_HUMAN
K7EME6	K7EME6_HUMAN
K7EME7	K7EME7_HUMAN
K7EME8	K7EME8_HUMAN
K7EME9	K7EME9_HUMAN
K7EMF2	K7EMF2_HUMAN
K7EMF3	K7EMF3_HUMAN
K7EMF4	K7EMF4_HUMAN
K7EMF5	K7EMF5_HUMAN
K7EMF8	K7EMF8_HUMAN
K7EMF9	K7EMF9_HUMAN
K7EMG1	K7EMG1_HUMAN
K7EMG2	K7EMG2_HUMAN
K7EMG4	K7EMG4_HUMAN
K7EMG5	K7EMG5_HUMAN
K7EMG7	K7EMG7_HUMAN
K7EMG8	K7EMG8_HUMAN
K7EMH0	K7EMH0_HUMAN
K7EMH2	K7EMH2_HUMAN
K7EMH3	K7EMH3_HUMAN
K7EMH4	K7EMH4_HUMAN
K7EMH5	K7EMH5_HUMAN
K7EMH8	K7EMH8_HUMAN
K7EMH9	K7EMH9_HUMAN
K7EMI2	K7EMI2_HUMAN
K7EMI3	K7EMI3_HUMAN
K7EMI4	K7EMI4_HUMAN
K7EMI5	K7EMI5_HUMAN
K7EMI7	K7EMI7_HUMAN
K7EMI8	K7EMI8_HUMAN
K7EMJ2	K7EMJ2_HUMAN
K7EMJ3	K7EMJ3_HUMAN
K7EMJ5	K7EMJ5_HUMAN
K7EMJ7	K7EMJ7_HUMAN
K7EMJ9	K7EMJ9_HUMAN
K7EMK2	K7EMK2_HUMAN
K7EMK3	K7EMK3_HUMAN
K7EMK6	K7EMK6_HUMAN
K7EMK8	K7EMK8_HUMAN
K7EML1	K7EML1_HUMAN
K7EML2	K7EML2_HUMAN
K7EML5	K7EML5_HUMAN
K7EML6	K7EML6_HUMAN
K7EML7	K7EML7_HUMAN
K7EML9	K7EML9_HUMAN
K7EMM2	K7EMM2_HUMAN
K7EMM3	K7EMM3_HUMAN
K7EMM5	K7EMM5_HUMAN
K7EMM6	K7EMM6_HUMAN
K7EMM7	K7EMM7_HUMAN
K7EMN1	K7EMN1_HUMAN
K7EMN2	K7EMN2_HUMAN
K7EMN5	K7EMN5_HUMAN
K7EMN6	K7EMN6_HUMAN
K7EMN7	K7EMN7_HUMAN
K7EMN8	K7EMN8_HUMAN
K7EMN9	K7EMN9_HUMAN
K7EMP0	K7EMP0_HUMAN
K7EMP2	K7EMP2_HUMAN
K7EMP4	K7EMP4_HUMAN
K7EMP5	K7EMP5_HUMAN
K7EMP6	K7EMP6_HUMAN
K7EMP7	K7EMP7_HUMAN
K7EMP9	K7EMP9_HUMAN
K7EMQ0	K7EMQ0_HUMAN
K7EMQ1	K7EMQ1_HUMAN
K7EMQ3	K7EMQ3_HUMAN
K7EMQ4	K7EMQ4_HUMAN
K7EMQ5	K7EMQ5_HUMAN
K7EMR0	K7EMR0_HUMAN
K7EMR1	K7EMR1_HUMAN
K7EMR2	K7EMR2_HUMAN
K7EMR3	K7EMR3_HUMAN
K7EMR5	K7EMR5_HUMAN
K7EMR7	K7EMR7_HUMAN
K7EMR8	K7EMR8_HUMAN
K7EMR9	K7EMR9_HUMAN
K7EMS1	K7EMS1_HUMAN
K7EMS6	K7EMS6_HUMAN
K7EMS7	K7EMS7_HUMAN
K7EMS8	K7EMS8_HUMAN
K7EMS9	K7EMS9_HUMAN
K7EMT0	K7EMT0_HUMAN
K7EMT1	K7EMT1_HUMAN
K7EMT2	K7EMT2_HUMAN
K7EMT3	K7EMT3_HUMAN
K7EMT9	K7EMT9_HUMAN
K7EMU0	K7EMU0_HUMAN
K7EMU2	K7EMU2_HUMAN
K7EMU3	K7EMU3_HUMAN
K7EMU6	K7EMU6_HUMAN
K7EMU8	K7EMU8_HUMAN
K7EMU9	K7EMU9_HUMAN
K7EMV0	K7EMV0_HUMAN
K7EMV1	K7EMV1_HUMAN
K7EMV2	K7EMV2_HUMAN
K7EMV4	K7EMV4_HUMAN
K7EMV5	K7EMV5_HUMAN
K7EMV7	K7EMV7_HUMAN
K7EMV9	K7EMV9_HUMAN
K7EMW0	K7EMW0_HUMAN
K7EMW1	K7EMW1_HUMAN
K7EMW5	K7EMW5_HUMAN
K7EMW6	K7EMW6_HUMAN
K7EMW8	K7EMW8_HUMAN
K7EMW9	K7EMW9_HUMAN
K7EMX0	K7EMX0_HUMAN
K7EMX3	K7EMX3_HUMAN
K7EMX4	K7EMX4_HUMAN
K7EMX5	K7EMX5_HUMAN
K7EMX6	K7EMX6_HUMAN
K7EMX8	K7EMX8_HUMAN
K7EMY1	K7EMY1_HUMAN
K7EMY4	K7EMY4_HUMAN
K7EMY5	K7EMY5_HUMAN
K7EMY6	K7EMY6_HUMAN
K7EMY7	K7EMY7_HUMAN
K7EMY8	K7EMY8_HUMAN
K7EMZ2	K7EMZ2_HUMAN
K7EMZ5	K7EMZ5_HUMAN
K7EMZ6	K7EMZ6_HUMAN
K7EMZ7	K7EMZ7_HUMAN
K7EMZ8	K7EMZ8_HUMAN
K7EN01	K7EN01_HUMAN
K7EN04	K7EN04_HUMAN
K7EN05	K7EN05_HUMAN
K7EN09	K7EN09_HUMAN
K7EN11	K7EN11_HUMAN
K7EN13	K7EN13_HUMAN
K7EN15	K7EN15_HUMAN
K7EN16	K7EN16_HUMAN
K7EN17	K7EN17_HUMAN
K7EN19	K7EN19_HUMAN
K7EN20	K7EN20_HUMAN
K7EN24	K7EN24_HUMAN
K7EN29	K7EN29_HUMAN
K7EN31	K7EN31_HUMAN
K7EN32	K7EN32_HUMAN
K7EN33	K7EN33_HUMAN
K7EN35	K7EN35_HUMAN
K7EN40	K7EN40_HUMAN
K7EN42	K7EN42_HUMAN
K7EN43	K7EN43_HUMAN
K7EN44	K7EN44_HUMAN
K7EN45	K7EN45_HUMAN
K7EN46	K7EN46_HUMAN
K7EN47	K7EN47_HUMAN
K7EN48	K7EN48_HUMAN
K7EN49	K7EN49_HUMAN
K7EN50	K7EN50_HUMAN
K7EN51	K7EN51_HUMAN
K7EN52	K7EN52_HUMAN
K7EN53	K7EN53_HUMAN
K7EN56	K7EN56_HUMAN
K7EN57	K7EN57_HUMAN
K7EN58	K7EN58_HUMAN
K7EN59	K7EN59_HUMAN
K7EN60	K7EN60_HUMAN
K7EN61	K7EN61_HUMAN
K7EN62	K7EN62_HUMAN
K7EN63	K7EN63_HUMAN
K7EN64	K7EN64_HUMAN
K7EN65	K7EN65_HUMAN
K7EN66	K7EN66_HUMAN
K7EN67	K7EN67_HUMAN
K7EN70	K7EN70_HUMAN
K7EN71	K7EN71_HUMAN
K7EN76	K7EN76_HUMAN
K7EN78	K7EN78_HUMAN
K7EN79	K7EN79_HUMAN
K7EN80	K7EN80_HUMAN
K7EN81	K7EN81_HUMAN
K7EN83	K7EN83_HUMAN
K7EN84	K7EN84_HUMAN
K7EN85	K7EN85_HUMAN
K7EN88	K7EN88_HUMAN
K7EN91	K7EN91_HUMAN
K7EN93	K7EN93_HUMAN
K7EN94	K7EN94_HUMAN
K7EN95	K7EN95_HUMAN
K7EN96	K7EN96_HUMAN
K7ENA0	K7ENA0_HUMAN
K7ENA2	K7ENA2_HUMAN
K7ENA3	K7ENA3_HUMAN
K7ENA4	K7ENA4_HUMAN
K7ENA5	K7ENA5_HUMAN
K7ENA9	K7ENA9_HUMAN
K7ENB0	K7ENB0_HUMAN
K7ENB2	K7ENB2_HUMAN
K7ENB3	K7ENB3_HUMAN
K7ENB5	K7ENB5_HUMAN
K7ENB6	K7ENB6_HUMAN
K7ENB7	K7ENB7_HUMAN
K7ENB9	K7ENB9_HUMAN
K7ENC1	K7ENC1_HUMAN
K7ENC2	K7ENC2_HUMAN
K7ENC4	K7ENC4_HUMAN
K7ENC5	K7ENC5_HUMAN
K7ENC6	K7ENC6_HUMAN
K7ENC7	K7ENC7_HUMAN
K7ENC8	K7ENC8_HUMAN
K7ENC9	K7ENC9_HUMAN
K7END0	K7END0_HUMAN
K7END1	K7END1_HUMAN
K7END4	K7END4_HUMAN
K7ENE0	K7ENE0_HUMAN
K7ENE1	K7ENE1_HUMAN
K7ENE2	K7ENE2_HUMAN
K7ENE4	K7ENE4_HUMAN
K7ENE7	K7ENE7_HUMAN
K7ENF0	K7ENF0_HUMAN
K7ENF2	K7ENF2_HUMAN
K7ENF5	K7ENF5_HUMAN
K7ENF7	K7ENF7_HUMAN
K7ENF9	K7ENF9_HUMAN
K7ENG0	K7ENG0_HUMAN
K7ENG1	K7ENG1_HUMAN
K7ENG6	K7ENG6_HUMAN
K7ENG7	K7ENG7_HUMAN
K7ENG9	K7ENG9_HUMAN
K7ENH0	K7ENH0_HUMAN
K7ENH3	K7ENH3_HUMAN
K7ENH4	K7ENH4_HUMAN
K7ENH5	K7ENH5_HUMAN
K7ENH6	K7ENH6_HUMAN
K7ENH7	K7ENH7_HUMAN
K7ENI0	K7ENI0_HUMAN
K7ENI2	K7ENI2_HUMAN
K7ENI3	K7ENI3_HUMAN
K7ENI4	K7ENI4_HUMAN
K7ENI6	K7ENI6_HUMAN
K7ENI7	K7ENI7_HUMAN
K7ENI8	K7ENI8_HUMAN
K7ENI9	K7ENI9_HUMAN
K7ENJ0	K7ENJ0_HUMAN
K7ENJ2	K7ENJ2_HUMAN
K7ENJ5	K7ENJ5_HUMAN
K7ENJ6	K7ENJ6_HUMAN
K7ENJ7	K7ENJ7_HUMAN
K7ENJ8	K7ENJ8_HUMAN
K7ENJ9	K7ENJ9_HUMAN
K7ENK0	K7ENK0_HUMAN
K7ENK1	K7ENK1_HUMAN
K7ENK5	K7ENK5_HUMAN
K7ENK6	K7ENK6_HUMAN
K7ENK9	K7ENK9_HUMAN
K7ENL1	K7ENL1_HUMAN
K7ENL2	K7ENL2_HUMAN
K7ENL7	K7ENL7_HUMAN
K7ENL8	K7ENL8_HUMAN
K7ENL9	K7ENL9_HUMAN
K7ENM0	K7ENM0_HUMAN
K7ENM3	K7ENM3_HUMAN
K7ENM4	K7ENM4_HUMAN
K7ENM5	K7ENM5_HUMAN
K7ENM9	K7ENM9_HUMAN
K7ENN1	K7ENN1_HUMAN
K7ENN2	K7ENN2_HUMAN
K7ENN3	K7ENN3_HUMAN
K7ENN4	K7ENN4_HUMAN
K7ENN5	K7ENN5_HUMAN
K7ENN6	K7ENN6_HUMAN
K7ENN7	K7ENN7_HUMAN
K7ENN8	K7ENN8_HUMAN
K7ENP1	K7ENP1_HUMAN
K7ENP2	K7ENP2_HUMAN
K7ENP4	K7ENP4_HUMAN
K7ENP7	K7ENP7_HUMAN
K7ENP8	K7ENP8_HUMAN
K7ENQ0	K7ENQ0_HUMAN
K7ENQ1	K7ENQ1_HUMAN
K7ENQ2	K7ENQ2_HUMAN
K7ENQ3	K7ENQ3_HUMAN
K7ENQ5	K7ENQ5_HUMAN
K7ENQ6	K7ENQ6_HUMAN
K7ENR2	K7ENR2_HUMAN
K7ENR4	K7ENR4_HUMAN
K7ENR7	K7ENR7_HUMAN
K7ENS0	K7ENS0_HUMAN
K7ENS4	K7ENS4_HUMAN
K7ENS5	K7ENS5_HUMAN
K7ENS6	K7ENS6_HUMAN
K7ENS7	K7ENS7_HUMAN
K7ENT0	K7ENT0_HUMAN
K7ENT1	K7ENT1_HUMAN
K7ENT2	K7ENT2_HUMAN
K7ENT3	K7ENT3_HUMAN
K7ENT5	K7ENT5_HUMAN
K7ENT6	K7ENT6_HUMAN
K7ENT7	K7ENT7_HUMAN
K7ENT9	K7ENT9_HUMAN
K7ENU0	K7ENU0_HUMAN
K7ENU1	K7ENU1_HUMAN
K7ENU2	K7ENU2_HUMAN
K7ENU3	K7ENU3_HUMAN
K7ENU6	K7ENU6_HUMAN
K7ENU7	K7ENU7_HUMAN
K7ENU8	K7ENU8_HUMAN
K7ENU9	K7ENU9_HUMAN
K7ENV0	K7ENV0_HUMAN
K7ENV2	K7ENV2_HUMAN
K7ENV3	K7ENV3_HUMAN
K7ENV5	K7ENV5_HUMAN
K7ENV6	K7ENV6_HUMAN
K7ENV7	K7ENV7_HUMAN
K7ENV8	K7ENV8_HUMAN
K7ENV9	K7ENV9_HUMAN
K7ENW1	K7ENW1_HUMAN
K7ENW2	K7ENW2_HUMAN
K7ENW6	K7ENW6_HUMAN
K7ENW8	K7ENW8_HUMAN
K7ENW9	K7ENW9_HUMAN
K7ENX1	K7ENX1_HUMAN
K7ENX2	K7ENX2_HUMAN
K7ENX4	K7ENX4_HUMAN
K7ENX5	K7ENX5_HUMAN
K7ENX6	K7ENX6_HUMAN
K7ENX9	K7ENX9_HUMAN
K7ENY0	K7ENY0_HUMAN
K7ENY2	K7ENY2_HUMAN
K7ENY4	K7ENY4_HUMAN
K7ENY5	K7ENY5_HUMAN
K7ENY6	K7ENY6_HUMAN
K7ENZ0	K7ENZ0_HUMAN
K7ENZ5	K7ENZ5_HUMAN
K7ENZ6	K7ENZ6_HUMAN
K7ENZ9	K7ENZ9_HUMAN
K7EP00	K7EP00_HUMAN
K7EP02	K7EP02_HUMAN
K7EP07	K7EP07_HUMAN
K7EP09	K7EP09_HUMAN
K7EP10	K7EP10_HUMAN
K7EP11	K7EP11_HUMAN
K7EP13	K7EP13_HUMAN
K7EP16	K7EP16_HUMAN
K7EP18	K7EP18_HUMAN
K7EP19	K7EP19_HUMAN
K7EP20	K7EP20_HUMAN
K7EP21	K7EP21_HUMAN
K7EP24	K7EP24_HUMAN
K7EP25	K7EP25_HUMAN
K7EP26	K7EP26_HUMAN
K7EP27	K7EP27_HUMAN
K7EP29	K7EP29_HUMAN
K7EP30	K7EP30_HUMAN
K7EP34	K7EP34_HUMAN
K7EP37	K7EP37_HUMAN
K7EP38	K7EP38_HUMAN
K7EP41	K7EP41_HUMAN
K7EP42	K7EP42_HUMAN
K7EP44	K7EP44_HUMAN
K7EP45	K7EP45_HUMAN
K7EP47	K7EP47_HUMAN
K7EP49	K7EP49_HUMAN
K7EP50	K7EP50_HUMAN
K7EP51	K7EP51_HUMAN
K7EP54	K7EP54_HUMAN
K7EP55	K7EP55_HUMAN
K7EP56	K7EP56_HUMAN
K7EP57	K7EP57_HUMAN
K7EP58	K7EP58_HUMAN
K7EP60	K7EP60_HUMAN
K7EP64	K7EP64_HUMAN
K7EP66	K7EP66_HUMAN
K7EP67	K7EP67_HUMAN
K7EP74	K7EP74_HUMAN
K7EP77	K7EP77_HUMAN
K7EP78	K7EP78_HUMAN
K7EP79	K7EP79_HUMAN
K7EP83	K7EP83_HUMAN
K7EP84	K7EP84_HUMAN
K7EP86	K7EP86_HUMAN
K7EP89	K7EP89_HUMAN
K7EP91	K7EP91_HUMAN
K7EP92	K7EP92_HUMAN
K7EP93	K7EP93_HUMAN
K7EP97	K7EP97_HUMAN
K7EPA0	K7EPA0_HUMAN
K7EPA1	K7EPA1_HUMAN
K7EPA2	K7EPA2_HUMAN
K7EPA4	K7EPA4_HUMAN
K7EPA6	K7EPA6_HUMAN
K7EPA7	K7EPA7_HUMAN
K7EPB0	K7EPB0_HUMAN
K7EPB3	K7EPB3_HUMAN
K7EPB4	K7EPB4_HUMAN
K7EPB5	K7EPB5_HUMAN
K7EPB6	K7EPB6_HUMAN
K7EPB7	K7EPB7_HUMAN
K7EPB9	K7EPB9_HUMAN
K7EPC0	K7EPC0_HUMAN
K7EPC2	K7EPC2_HUMAN
K7EPC4	K7EPC4_HUMAN
K7EPC5	K7EPC5_HUMAN
K7EPC7	K7EPC7_HUMAN
K7EPC9	K7EPC9_HUMAN
K7EPD0	K7EPD0_HUMAN
K7EPD2	K7EPD2_HUMAN
K7EPD3	K7EPD3_HUMAN
K7EPD4	K7EPD4_HUMAN
K7EPD6	K7EPD6_HUMAN
K7EPD7	K7EPD7_HUMAN
K7EPE1	K7EPE1_HUMAN
K7EPE4	K7EPE4_HUMAN
K7EPE6	K7EPE6_HUMAN
K7EPE7	K7EPE7_HUMAN
K7EPE8	K7EPE8_HUMAN
K7EPF0	K7EPF0_HUMAN
K7EPF2	K7EPF2_HUMAN
K7EPF3	K7EPF3_HUMAN
K7EPF4	K7EPF4_HUMAN
K7EPF5	K7EPF5_HUMAN
K7EPF7	K7EPF7_HUMAN
K7EPF8	K7EPF8_HUMAN
K7EPF9	K7EPF9_HUMAN
K7EPG0	K7EPG0_HUMAN
K7EPG1	K7EPG1_HUMAN
K7EPG3	K7EPG3_HUMAN
K7EPG6	K7EPG6_HUMAN
K7EPG7	K7EPG7_HUMAN
K7EPG8	K7EPG8_HUMAN
K7EPG9	K7EPG9_HUMAN
K7EPH1	K7EPH1_HUMAN
K7EPH3	K7EPH3_HUMAN
K7EPH4	K7EPH4_HUMAN
K7EPH5	K7EPH5_HUMAN
K7EPH6	K7EPH6_HUMAN
K7EPH7	K7EPH7_HUMAN
K7EPH8	K7EPH8_HUMAN
K7EPI0	K7EPI0_HUMAN
K7EPI1	K7EPI1_HUMAN
K7EPI2	K7EPI2_HUMAN
K7EPI3	K7EPI3_HUMAN
K7EPI4	K7EPI4_HUMAN
K7EPI7	K7EPI7_HUMAN
K7EPI8	K7EPI8_HUMAN
K7EPI9	K7EPI9_HUMAN
K7EPJ4	K7EPJ4_HUMAN
K7EPJ8	K7EPJ8_HUMAN
K7EPK0	K7EPK0_HUMAN
K7EPK1	K7EPK1_HUMAN
K7EPK3	K7EPK3_HUMAN
K7EPK5	K7EPK5_HUMAN
K7EPK6	K7EPK6_HUMAN
K7EPK7	K7EPK7_HUMAN
K7EPK8	K7EPK8_HUMAN
K7EPK9	K7EPK9_HUMAN
K7EPL0	K7EPL0_HUMAN
K7EPL1	K7EPL1_HUMAN
K7EPL2	K7EPL2_HUMAN
K7EPL3	K7EPL3_HUMAN
K7EPL4	K7EPL4_HUMAN
K7EPL5	K7EPL5_HUMAN
K7EPL6	K7EPL6_HUMAN
K7EPL7	K7EPL7_HUMAN
K7EPM0	K7EPM0_HUMAN
K7EPM2	K7EPM2_HUMAN
K7EPM3	K7EPM3_HUMAN
K7EPM6	K7EPM6_HUMAN
K7EPM7	K7EPM7_HUMAN
K7EPM9	K7EPM9_HUMAN
K7EPN1	K7EPN1_HUMAN
K7EPN4	K7EPN4_HUMAN
K7EPN7	K7EPN7_HUMAN
K7EPN8	K7EPN8_HUMAN
K7EPP0	K7EPP0_HUMAN
K7EPP1	K7EPP1_HUMAN
K7EPP2	K7EPP2_HUMAN
K7EPP3	K7EPP3_HUMAN
K7EPP4	K7EPP4_HUMAN
K7EPP5	K7EPP5_HUMAN
K7EPP6	K7EPP6_HUMAN
K7EPP7	K7EPP7_HUMAN
K7EPP8	K7EPP8_HUMAN
K7EPP9	K7EPP9_HUMAN
K7EPQ0	K7EPQ0_HUMAN
K7EPQ1	K7EPQ1_HUMAN
K7EPQ2	K7EPQ2_HUMAN
K7EPQ4	K7EPQ4_HUMAN
K7EPQ8	K7EPQ8_HUMAN
K7EPR0	K7EPR0_HUMAN
K7EPR1	K7EPR1_HUMAN
K7EPR2	K7EPR2_HUMAN
K7EPR4	K7EPR4_HUMAN
K7EPR5	K7EPR5_HUMAN
K7EPR9	K7EPR9_HUMAN
K7EPS0	K7EPS0_HUMAN
K7EPS1	K7EPS1_HUMAN
K7EPS3	K7EPS3_HUMAN
K7EPS4	K7EPS4_HUMAN
K7EPS5	K7EPS5_HUMAN
K7EPS6	K7EPS6_HUMAN
K7EPS7	K7EPS7_HUMAN
K7EPS8	K7EPS8_HUMAN
K7EPT0	K7EPT0_HUMAN
K7EPT1	K7EPT1_HUMAN
K7EPT2	K7EPT2_HUMAN
K7EPT3	K7EPT3_HUMAN
K7EPT7	K7EPT7_HUMAN
K7EPT8	K7EPT8_HUMAN
K7EPT9	K7EPT9_HUMAN
K7EPU2	K7EPU2_HUMAN
K7EPU3	K7EPU3_HUMAN
K7EPU4	K7EPU4_HUMAN
K7EPU5	K7EPU5_HUMAN
K7EPU6	K7EPU6_HUMAN
K7EPU8	K7EPU8_HUMAN
